1,3,alfa-romero giulia,1,0,1,0,2,0,-1.69077180182018,-0.426521468357013,-0.84478235172771,-2.02041730446471,-0.0145662821379261,0,2,0.0744489251157203,5,0.519071384945601,-1.83937733683141,-0.288348909861866,0.174482779162534,-0.262960216077348,-0.646553027762186,-0.546058736903271,13495,1,79,0.043563579277865,7849.96,28493.44,4108.81,2381.44,6492304,16900,12.0409,7.1824,81,12321,25000000,441,729,4.87519732320115
2,3,alfa-romero stelvio,1,0,1,0,2,0,-1.69077180182018,-0.426521468357013,-0.84478235172771,-2.02041730446471,-0.0145662821379261,0,2,0.0744489251157203,5,0.519071384945601,-1.83937733683141,-0.288348909861866,0.174482779162534,-0.262960216077348,-0.646553027762186,-0.546058736903271,16500,1,123,0.043563579277865,7849.96,28493.44,4108.81,2381.44,6492304,16900,12.0409,7.1824,81,12321,25000000,441,729,4.87519732320115
3,1,alfa-romero Quadrifoglio,1,0,1,2,2,0,-0.708595876407611,-0.231513046805437,-0.190566121436687,-0.543527476121847,0.514881916137762,5,3,0.60404616844679,5,-2.40488029477404,0.685946160115412,-0.288348909861866,1.26453642786398,-0.262960216077348,-0.953011688319985,-0.691627060785158,16500,1,29,0.0545518951470067,8930.25,29309.44,4290.25,2745.76,7969329,23104,7.1824,12.0409,81,23716,25000000,361,676,5.03043792139244
4,2,audi 100 ls,1,0,0,3,1,0,0.17369775150537,0.207255901685613,0.136541993708825,0.235942155503553,-0.420797445178545,3,2,-0.431075716245756,5,-0.517265919258828,0.462183318613795,-0.0359728253187763,-0.0536679845191633,0.787855462204452,-0.186865036925487,-0.109353765257612,13950,2,1,0.0436456996148909,9960.04,31187.56,4382.44,2948.49,5461569,11881,10.1761,11.56,100,10404,30250000,576,900,4.70048036579242
5,2,audi 100ls,1,0,0,3,0,0,0.107109553172317,0.207255901685613,0.230001455178972,0.235942155503553,0.51680718231331,3,1,0.218884536933285,5,-0.517265919258828,0.462183318613795,-0.540724994404955,0.275883118576622,0.787855462204452,-1.10624101859888,-1.2739003563127,17450,2,2,0.0407223796033994,9880.36,31187.56,4408.96,2948.49,7974976,18496,10.1761,11.56,64,13225,30250000,324,484,4.91998092582813
6,2,audi fox,1,0,1,3,1,0,0.17369775150537,0.264133357971491,0.183271724443895,-0.256354453944066,-0.0935021953353923,3,1,0.218884536933285,5,-0.517265919258828,0.462183318613795,-0.41453695213341,0.149132694309012,0.787855462204452,-0.953011688319985,-0.837195384667044,15250,2,74,0.0438771439968089,9960.04,31435.29,4395.69,2819.61,6285049,18496,10.1761,11.56,72.25,12100,30250000,361,625,4.91998092582813
7,1,audi 100ls,1,0,0,3,1,0,1.1725207265012,1.51543739626078,2.56648799193262,0.810288199859114,0.555312505824269,3,1,0.218884536933285,5,-0.517265919258828,0.462183318613795,-0.41453695213341,0.149132694309012,0.787855462204452,-0.953011688319985,-0.837195384667044,17710,2,2,0.0386779184247539,11193.64,37133.29,5097.96,3102.49,8088336,18496,10.1761,11.56,72.25,12100,30250000,361,625,4.91998092582813
8,1,audi 5000,1,0,0,4,1,0,1.1725207265012,1.51543739626078,2.56648799193262,0.810288199859114,0.767091785134544,3,1,0.218884536933285,5,-0.517265919258828,0.462183318613795,-0.41453695213341,0.149132694309012,0.787855462204452,-0.953011688319985,-0.837195384667044,18920,2,16,0.037237643872715,11193.64,37133.29,5097.96,3102.49,8726116,18496,10.1761,11.56,72.25,12100,30250000,361,625,4.91998092582813
9,1,audi 4000,1,1,0,3,1,0,1.1725207265012,1.51543739626078,2.56648799193262,0.892337634767049,1.02122692030687,3,1,0.0985215270853144,5,-0.739338198731206,0.462183318613795,-0.465012169042028,0.90963523991467,0.787855462204452,-1.25947034887778,-1.56503700407648,23875,2,13,0.0453661697990927,11193.64,37133.29,5097.96,3124.81,9523396,17161,9.7969,11.56,68.89,19600,30250000,289,400,4.88280192258637
10,0,audi 5000s (diesel),1,1,1,2,0,0,0.123756602755579,0.337261516053331,0.930947416205066,-0.70762634593772,0.957693136513791,3,1,0.0985215270853144,5,-0.739338198731206,0.462183318613795,-0.793101078948044,1.41663693698511,0.787855462204452,-1.41269967915668,-1.2739003563127,17859.167,2,17,0.0524074680641992,9900.25,31755.24,4610.41,2704,9320809,17161,9.7969,11.56,49,25600,30250000,256,484,4.88280192258637
