22,1,dodge rampage,1,0,1,2,1,0,-0.841772273073721,-1.36093682162499,-0.984971543932928,-1.19992295538534,-1.30834515210615,3,2,-0.888455153668043,1,-1.33153094399088,-0.0812407250329892,-0.184874715199199,-0.915570869538909,0.787855462204452,1.80511625670021,1.49189779744314,5572,6,112,0.0362473347547974,8779.69,24743.29,4070.44,2580.64,3519376,8100,8.8209,10.4329,88.5481,4624,30250000,1369,1681,4.51085950651685
23,1,dodge challenger se,1,0,1,2,1,0,-0.841772273073721,-1.36093682162499,-0.984971543932928,-1.19992295538534,-1.30834515210615,3,2,-0.888455153668043,1,-1.33153094399088,-0.0812407250329892,-0.18739847604463,-0.915570869538909,0.787855462204452,0.88574027502681,1.05519282579748,6377,6,43,0.0362473347547974,8779.69,24743.29,4070.44,2580.64,3519376,8100,8.8209,10.4329,88.36,4624,30250000,961,1444,4.51085950651685
24,1,dodge d200,1,1,1,2,1,0,-0.841772273073721,-1.36093682162499,-0.984971543932928,-1.19992295538534,-0.823178075868068,3,2,-0.695874337911291,5,-1.1094586645185,0.430217198399278,-0.641675428222191,-0.0536679845191633,0.787855462204452,-0.186865036925487,-0.109353765257612,7957,6,66,0.0479323308270677,8779.69,24743.29,4070.44,2580.64,4528384,9604,9.1809,11.4921,57.76,10404,30250000,576,900,4.59511985013459
25,1,dodge monaco (sw),1,0,0,2,1,0,-0.841772273073721,-1.36093682162499,-0.984971543932928,-1.28197239029328,-1.13314593013129,3,2,-0.888455153668043,1,-1.33153094399088,-0.0812407250329892,-0.18739847604463,-0.915570869538909,0.787855462204452,0.88574027502681,1.05519282579748,6229,6,97,0.0345704117946111,8779.69,24743.29,4070.44,2560.36,3869089,8100,8.8209,10.4329,88.36,4624,30250000,961,1444,4.51085950651685
26,1,dodge colt hardtop,1,0,0,3,1,0,-0.841772273073721,-1.36093682162499,-0.984971543932928,-1.28197239029328,-1.09079007426923,3,2,-0.888455153668043,1,-1.33153094399088,-0.0812407250329892,-0.18739847604463,-0.915570869538909,0.787855462204452,0.88574027502681,1.05519282579748,6692,6,51,0.0341880341880342,8779.69,24743.29,4070.44,2560.36,3956121,8100,8.8209,10.4329,88.36,4624,30250000,961,1444,4.51085950651685
27,1,dodge colt (sw),1,0,0,3,1,0,-0.841772273073721,-1.36093682162499,-0.984971543932928,-1.28197239029328,-1.09079007426923,3,2,-0.888455153668043,1,-1.33153094399088,-0.0812407250329892,-0.18739847604463,-0.915570869538909,0.787855462204452,0.88574027502681,1.05519282579748,7609,6,50,0.0341880341880342,8779.69,24743.29,4070.44,2560.36,3956121,8100,8.8209,10.4329,88.36,4624,30250000,961,1444,4.51085950651685
28,1,dodge coronet custom,1,1,1,3,1,0,-0.841772273073721,-1.36093682162499,-0.984971543932928,-1.28197239029328,-0.701886306808546,3,2,-0.695874337911291,5,-1.1094586645185,0.430217198399278,-0.641675428222191,-0.0536679845191633,0.787855462204452,-0.186865036925487,-0.109353765257612,8558,6,61,0.046554084892743,8779.69,24743.29,4070.44,2560.36,4800481,9604,9.1809,11.4921,57.76,10404,30250000,576,900,4.59511985013459
29,-1,dodge dart custom,1,0,0,4,1,0,0.756344486919604,0.0447488837259648,-0.611133698052346,2.49230161547182,-0.0395947424200495,3,2,-0.118131890641032,1,0.0379147794221149,0.653980039900895,-0.41453695213341,-0.40856917246847,-0.262960216077348,-0.186865036925487,-0.109353765257612,8921,6,67,0.0347140039447732,10670.89,30485.16,4173.16,3576.04,6426225,14884,11.1556,11.9716,72.25,7744,25000000,576,900,4.81218435537242
30,3,dodge coronet custom (sw),1,1,1,2,1,0,-0.475537182241917,-0.0690060288457893,0.183271724443895,-1.44607126010915,0.491778722031186,3,2,0.700336576325167,4,1.00022799046908,2.06048932933963,-0.793101078948044,1.03638566418228,-0.262960216077348,-0.953011688319985,-0.98276370854893,12964,6,62,0.0515830665243686,9196.81,29998.24,4395.69,2520.04,7901721,24336,12.96,15.21,49,21025,25000000,361,576,5.05624580534831
31,2,honda civic,1,0,1,2,1,0,-2.02371279348545,-2.39285638566876,-0.938241813197854,-1.19992295538534,-1.62216353872047,3,2,-0.840309949728855,0,-1.55360322346326,0.494149438828312,-0.136923259136012,-1.16907171807413,-0.683286487390068,3.643868220047,3.38428600790766,6479,7,44,0.0338587273788675,7499.56,20909.16,4083.21,2580.64,2934369,8464,8.4681,11.6281,92.16,3364,23040000,2401,2916,4.53259949315326
